Keyword,Id,CreatedAt,Country,Country_Code,State,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,707946466552246272,Mar 10 2016 15:09:25,United States,US,New York,0,531,'Our @nycHealthy staff working nonstop to test the &gt100 #Zika specimens we receive daily https//tco/MbKpaRBC2b',en,DrJayVarma,913279892,en,New York City NY,675,122,False,Oct 29 2012 21:31:15,Deputy Commissioner NYC Health Dept infectious diseases public health and related topics opinions all my own,True,1009,Atlantic Time (Canada),-14400,False,0
ZIKA,707949395421954052,Mar 10 2016 15:21:03,United States,US,Puerto Rico,0,20087,'Ni el dengue ni el chikungunya ni el zika ni el próximo que venga https//tco/b1Jq5lrvtm',es,MTFGANG7,2872507127,en,Sabana Grande y Toa Alta,519,532,False,Nov 11 2014 16:45:19,Hijo de Giny y nieto de Yiri Malayo,True,31301,None,None,False,0
ZIKA,707963764151230465,Mar 10 2016 16:18:09,United States,US,Texas,0,339,'#Zika has no vaccine linked to birth defects worries #Houston because mosquito species known to carry disease is so prevalent here',en,HaleyKPRC,61295210,en,Houston TX,2242,773,False,Jul 29 2009 21:03:09,#KPRC2 Health Reporter OU Sooner boxer & former NBC Page I shamelessly act like a tourist always love my dog & occasionally do crazy things for TV,True,5923,Eastern Time (US & Canada),-18000,False,0
ZIKA,707962338557583360,Mar 10 2016 16:12:29,United States,US,Florida,0,308,'@my1blood has sent its first shipment of blood products to Zikastricken Puerto Rico',en,WJXTNicole,374227877,en,Jacksonville FL,812,779,True,Sep 15 2011 23:03:26,Reporter @WJXT4 @UCF Grad God family Spinning baking enthusiast and red wine lover,True,2251,Eastern Time (US & Canada),-18000,False,1
ZIKA,707969000991383552,Mar 10 2016 16:38:57,United States,US,Texas,0,2676,'The mosquitos that carry #ZikaVirus #aedesaegypti are mostly daytime biters They cannot be eliminated by spraying #hounews #zika',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8763,Central Time (US & Canada),-21600,False,0
ZIKA,707967625301626880,Mar 10 2016 16:33:29,United States,US,Texas,0,2676,"'""Houston Airports educating travelers to affected areas about #Zika"" MYR @SylvesterTurner #HouNews https//tco/WpPTcSUdZW'",en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8763,Central Time (US & Canada),-21600,False,0
ZIKA,707966092140908544,Mar 10 2016 16:27:24,United States,US,Texas,0,2676,'MYR @SylvesterTurner is taking preventive measures to stop #zika from breeding in #Houston https//tco/Y4w5xgIck6',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8763,Central Time (US & Canada),-21600,False,0
ZIKA,707965378081595392,Mar 10 2016 16:24:34,United States,US,Texas,0,2676,'@POTUS requested $19B for #zika response Some $ expected to come to #TX All cases here are in ppl who traveled https//tco/vBCNhyYluZ',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8763,Central Time (US & Canada),-21600,False,0
ZIKA,707964762135461888,Mar 10 2016 16:22:07,United States,US,Florida,0,2,'OneBlood has sent its first shipment of blood products to Zikastricken Puerto Rico @WJXTNicole https//tco/PopdzExEOb',en,JacksonvilleCP,62050708,en,Jacksonville FL,2283,10,False,Aug 01 2009 15:09:12,Breaking news and weather updates from Jacksonville,True,121999,Eastern Time (US & Canada),-18000,False,0
ZIKA,707964384442593280,Mar 10 2016 16:20:37,United States,US,Texas,0,2676,'Watch now for an important update on #ZikaVirus #zika #hounews https//tco/FXVJXlTiGU',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8763,Central Time (US & Canada),-21600,False,0
ZIKA,707973594983358464,Mar 10 2016 16:57:13,United States,US,Kentucky,0,61,'First case of Zika reported in Kentuckian Louisvile man who traveled to Central American country doing well full recovery expected ^JB',en,BGPolitics,21233325,en,Lexington KY,16582,2913,False,Feb 18 2009 19:50:41,Kentucky politics news from @heraldleader reporters Jack Brammer (JB) and John Cheves (JC) and accountability editor @JohnStamper (JS),True,20164,Eastern Time (US & Canada),-18000,False,0
ZIKA,707973296864669696,Mar 10 2016 16:56:02,United States,US,Ohio,0,210,'Test the antibodies of Babies born to Mother's with Zika Virus as a possible vaccine',en,mzw007,2212753740,en,| New Paradigm Refugee Camps |,764,2498,False,Nov 24 2013 16:42:53,Mission Disaster Relief | Crime Victims' Advocacy | @mzw007Archives | Choctaw/Chickasaw | Ich Liebe Jürgen Todenhöfer! | British,True,65104,Pacific Time (US & Canada),-28800,False,0
ZIKA,707973066807222272,Mar 10 2016 16:55:07,United States,US,New York,0,219,'New website by an @ICFJ participant aims to help #brazilian women cope with #Zika crisis https//tco/sIfhtR0waf',en,icfjoyce,33552297,en,Washington DC New York NY,1016,328,False,Apr 20 2009 15:36:24,President of the International Center for Journalists Focus on advancing quality journalism and global news innovation in the digital age,True,993,Atlantic Time (Canada),-14400,False,0
ZIKA,707972521052614656,Mar 10 2016 16:52:57,United States,US,Texas,0,22487,'Bc of the zika virus we are supposed to wear pants and long sleeved shirts in Costa Rica So it's either heat stroke or the zika virus',en,catbuechler,735103765,en,College Station TX,225,49,False,Aug 03 2012 15:54:44,Romans 831 MSC FLI ΔΕΜ Ι class thanks and gig em,True,13753,Eastern Time (US & Canada),-18000,False,0
ZIKA,707972210955317248,Mar 10 2016 16:51:43,United States,US,New Jersey,0,9615,'Me in Zika!!! https//tco/xOJweMd4YA',sl,_l0velyalisson,2201072465,en,,697,1133,False,Nov 29 2013 23:31:57,15,True,16230,None,None,False,0
ZIKA,707972116713320448,Mar 10 2016 16:51:20,United States,US,Texas,0,2676,'Anyone including healthcare providers can visit https//tco/IDN1VrHJ0G to learn about #ZikaVirus and testing #hounews #zika',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8766,Central Time (US & Canada),-21600,False,0
ZIKA,707971265647095808,Mar 10 2016 16:47:57,United States,US,Ohio,0,210,"'""If someone has/had Zika virus do they need evacuation?""'",en,mzw007,2212753740,en,| New Paradigm Refugee Camps |,764,2498,False,Nov 24 2013 16:42:53,Mission Disaster Relief | Crime Victims' Advocacy | @mzw007Archives | Choctaw/Chickasaw | Ich Liebe Jürgen Todenhöfer! | British,True,65104,Pacific Time (US & Canada),-28800,False,0
ZIKA,707970572836179968,Mar 10 2016 16:45:12,United States,US,Texas,0,2676,'Talk to neighbors about their trashstanding water Birdbaths koi ponds kiddie pools even open containers like water bottles breed #Zika',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8766,Central Time (US & Canada),-21600,False,1
ZIKA,707970422252285952,Mar 10 2016 16:44:36,United States,US,Texas,0,215,'Coming up on #midday latest from city council lake fort phantom is full Zika quick test in Houston and @sxsw preps in Austin @KRBCnews',en,Heidialagha,1924692884,en,Abilene Texas,200,181,False,Oct 01 2013 21:28:38,Morning News Anchor and Producer for KRBC Catch me weekday mornings at 6 and 1130!,True,1904,None,None,False,0
ZIKA,707970395392110592,Mar 10 2016 16:44:30,United States,US,Rhode Island,0,5543,'@thehill Knowing this Let's hear the #GOP #ProLife plan 4 how they'll fund healthcare &amp longterm care needs of the ?Millions born w/#ZIka',en,CCinRI,424180425,en,Rogues Island USA,202,254,False,Nov 29 2011 12:21:37,Tout homme sensé tout homme de bien doit avoir la secte chrétienne en horreur Voltaire #NotWithHer,True,11311,Eastern Time (US & Canada),-18000,False,0
ZIKA,707969380865302528,Mar 10 2016 16:40:28,United States,US,Texas,0,2676,'Everyone must do all we may to help stop #ZikaVirus by removing trash standing water and use #DEET #HOUNEWS #ZIKA',en,MelissaLovesHOU,24185549,en,Houston TX,1879,2030,False,Mar 13 2009 15:08:00,Social Media Director @HoustonTXdotgov @SylvesterTurnerDocent @MFAH @HenryDarragh's wifey Hailey's bonusmom #NASASocial alum @UHouston #COOGS #Christian,True,8766,Central Time (US & Canada),-21600,False,0
ZIKA,707977174985220096,Mar 10 2016 17:11:26,United States,US,Colorado,0,0,'The Zika Virus What You Need to Know Now https//tco/74kBou87XJ #urgentcare #walkinclinic #doctor #CentennialCO https//tco/qNYpD5HFW9',en,DrsExpress,205375650,en,Centennial CO,28,1,False,Oct 20 2010 18:50:17,,True,156,Mountain Time (US & Canada),-25200,False,0
ZIKA,707976197062397953,Mar 10 2016 17:07:33,United States,US,Wisconsin,0,18039,'@mycherrycrush oh No Zika?',lv,tones2085,18374176,en,,347,1106,False,Dec 25 2008 12:44:17,️ Chef Fan of The Jason Ellis Show Stern Show Sandwich Lover Saving the World One Meal at a Time #Brewers #Packers,True,9975,Central Time (US & Canada),-21600,False,0
ZIKA,707974401027735553,Mar 10 2016 17:00:25,United States,US,California,0,12,'Torontomade mosquito trap could stop the spread of Zika https//tco/QQT6r8CY7E via @metronews #ZikaVirus #dengue #malaria @the_greenlid',en,adilqawi,21580497,en,Toronto Ontario,98,349,False,Feb 22 2009 17:31:03,Partner at Greenlid Envirosciences A Healthier Planet Through Science,True,142,Eastern Time (US & Canada),-18000,False,0
ZIKA,707981360938487809,Mar 10 2016 17:28:04,United States,US,Ohio,0,987,'Headed south for spring break? Have questions about Zika virus? https//tco/wq0XIzqSwa will answer all your questions @StudentLifeOSU',en,CbusBenJohnson,20909285,en,Columbus Ohio,2171,1009,False,Feb 15 2009 13:24:29,@OhioState media relations @Indians fan @IUBloomington grad I'd rather be camping Views here are my own,True,7872,Eastern Time (US & Canada),-18000,False,0
ZIKA,707987202647597056,Mar 10 2016 17:51:17,United States,US,Texas,0,29610,'devastating photos by MAURICIO LIMA | A Trail of ZikaBorne Anguish | Recife Brazil | NYTimes | March 3 2016 | https//tco/vAGfYrVMwq',en,EntoMike,19425192,en,Austin Texas,1447,2338,False,Jan 24 2009 00:45:39,entomology beetles politics liberal art photography photojournalism natural history biodiversity conservation news energy oil & occasionally sports,True,17900,Central Time (US & Canada),-21600,False,0
ZIKA,707990026282471426,Mar 10 2016 18:02:30,United States,US,New York,0,1474,'He literally just said he doesnt care about Zika bc that is South America's problem and he doesn't give af about them',en,samavqs,162428940,en,Syracuse NY,190,394,False,Jul 03 2010 16:59:45,boricua en la tundra de Upstate New York #SUalumn #BUalumn,True,10607,Quito,-18000,False,0
ZIKA,708008194715598848,Mar 10 2016 19:14:42,United States,US,Florida,0,205,'El Surgeon General de FL Dr John Armstrong en su reporte diario de #Zika para Marzo 10 2016 https//tco/dQnyBKE6Nl',es,HealthyFla,296814488,en,Tallahassee FL,7217,1124,False,May 11 2011 13:04:24,Healthy conversations in the Sunshine State through public health resources & info Disclaimer https//tco/MzVc4gRKMa,True,7870,Eastern Time (US & Canada),-18000,False,0
ZIKA,708008175782535168,Mar 10 2016 19:14:37,United States,US,Maine,0,11683,'Zika virus implicated in brain infection in adults French study https//tco/MzfG8OsqPQ',en,Shayblaizen,20736214,en,USA,821,1502,False,Feb 13 2009 00:47:17,Great Maple Inn,True,18499,Eastern Time (US & Canada),-18000,False,0
ZIKA,708008158246133760,Mar 10 2016 19:14:33,United States,US,Florida,0,205,'#FL State Surgeon General Dr John Armstrong’s Daily #Zika Update for March 10 2016 https//tco/dQnyBKE6Nl',en,HealthyFla,296814488,en,Tallahassee FL,7217,1124,False,May 11 2011 13:04:24,Healthy conversations in the Sunshine State through public health resources & info Disclaimer https//tco/MzVc4gRKMa,True,7870,Eastern Time (US & Canada),-18000,False,0
ZIKA,708006884729602048,Mar 10 2016 19:09:30,United States,US,Virginia,0,700,'This is TERRIBLE!!! They have no proof Zika causes birth defects &amp are ignoring pesticides as the likely cause! https//tco/CuZGjR5ZxD',en,AtTheDoorISRAEL,2725085858,en,USA,431,1626,False,Aug 12 2014 01:22:23,Keeping Watch thru the lens of End Times' Biblical Prophecies as current events involving Israel unfold,True,3977,Eastern Time (US & Canada),-18000,False,0
ZIKA,708000996161507328,Mar 10 2016 18:46:06,United States,US,Texas,0,165,'A Congressional Forum on Zika Virus and Action Plan @houston @SylvesterTurner @JacksonLeeTX18 @houstonstyle #zika https//tco/4uHEKf7LNu',en,VickyPinkPhoto,1102160845,en,,318,505,False,Jan 18 2013 22:13:43,,True,501,None,None,False,0
ZIKA,708013243390885888,Mar 10 2016 19:34:46,United States,US,Florida,0,319,'Florida reports 1st case of sexually transmitted Zika virus https//tco/1eVpuEx1uL',en,850WFTL,1264718186,en,West Palm Beach FL,7732,7536,False,Mar 13 2013 15:17:28,Your home for Joyce Kaufman (@joyceonair) Rich Stevens @RichStevens Michael Savage (@ASavageNation) South Florida News Traffic and Weather,True,15637,Atlantic Time (Canada),-14400,False,0
ZIKA,708012403636613120,Mar 10 2016 19:31:25,United States,US,California,0,5810,'@Zika_News If Zika actually caused microcephaly which it probably doesn't #scaremongering',en,BeckyJohnson222,108796231,en,Santa Cruz California USA,1479,2322,False,Jan 27 2010 02:03:34,Blogger teacher muckraker career malcontent Santa Cruz 11 NO on SB277but I take lots of coffee breaks!,True,71858,Pacific Time (US & Canada),-28800,False,0
ZIKA,708011243634872320,Mar 10 2016 19:26:49,United States,US,Kentucky,0,381,'@PhotogZachWDRB and I are on our way to Frankfort for news conference from @GovMattBevin and health officials on #Zika virus in KY',en,TravisRagsdale,229539398,en,Louisville KY,1467,1242,True,Dec 22 2010 17:25:54,Reporter @WDRBnews in Louisville Ky | @UGAgrady alumnus | #Louisville by way of #Augusta #Athens & #Atlanta | Email TRagsdale@WDRBcom,True,5323,Eastern Time (US & Canada),-18000,False,0
ZIKA,708018975058345984,Mar 10 2016 19:57:32,United States,US,Kentucky,0,2849,'First case of Zika reported in Louisville area @GovMattBevin to hold press conference at 330 @WHAS11',en,shanesimmonstv,279720011,en,Louisville,1014,332,False,Apr 09 2011 21:42:47,@WHAS11 Emmynominated storyteller who shoots writes and edits | Goal Chaser | Dictionary Geek | Golfer | Hoosier | RT's ❌ endorsements | IN ✈️ IL ✈️ KY,True,9910,Central Time (US & Canada),-21600,False,2
ZIKA,708015331403571200,Mar 10 2016 19:43:03,United States,US,New York,0,878,'Two US servicemembers who contracted #Zika virus in Brazil and Colombia have recovered and been redeployed Admiral Kirk Tidd confirms',en,thecourier,16051714,en,New England,850,959,False,Aug 30 2008 04:51:18,United Nations bureau chief @TalkMediaNews Recent reporting Tunisia Crimea Bolivia Palestine luke@talkmedianewscom,True,3406,Central Time (US & Canada),-21600,False,0
ZIKA,708024460352184320,Mar 10 2016 20:19:20,United States,US,Louisiana,0,185,'Although there are no cases of Zika in #Nola we are taking this public health threat very seriously &amp have a plan to address it',en,MayorLandrieu,188000721,en,New Orleans LA,35986,1311,False,Sep 07 2010 17:54:50,One Team One Fight One Voice One City,True,4455,Central Time (US & Canada),-21600,False,0
ZIKA,708028186295189504,Mar 10 2016 20:34:08,United States,US,Kentucky,0,0,''zika' is now trending in #Louisville https//tco/kSU6MVAp5u',en,TMLouisville,172652759,en,Louisville Kentucky USA,2129,572,False,Jul 30 2010 07:01:48,Real Time Trends for Louisville USA,True,11175,Central Time (US & Canada),-21600,False,0
ZIKA,708026635149254656,Mar 10 2016 20:27:58,United States,US,Kentucky,0,5703,'First case of Zika reported in Kentucky https//tco/RASf6bE3uu https//tco/gIrzo1fy0t',en,WLKYAnnalysa,147618542,en,louisville ky,2154,1604,True,May 24 2010 16:12:22,@WLKY Reporter I Proud @HowardU alumna | RTs are not endorsements Contact agayle@hearstcom,True,16661,Eastern Time (US & Canada),-18000,False,0
ZIKA,708049517153796096,Mar 10 2016 21:58:54,United States,US,Florida,0,4197,'Two US soldiers in South America contracted recovered from Zika commander Reuters https//tco/Y5N8fUaaTy',en,sojournimages,15291089,en,Palm Beach Shores FL,2187,2615,False,Jul 01 2008 19:29:36,Palm Beach Shores FL,True,4137,Indiana (East),-18000,False,0
ZIKA,708053503512424448,Mar 10 2016 22:14:44,United States,US,Washington,0,404,'@BloodworksNW running low on blood due to growing impact of the Zika virus https//tco/lf8JywBYS6 via @PSBJ #seattle #health #news',en,GreenRubino,34433573,en,Seattle,1344,602,False,Apr 22 2009 23:00:58,We are a truly integrated marketing agency truly being the key differentiator Specialists in advertising web/interactive design/branding and PR,True,1140,Pacific Time (US & Canada),-28800,False,0
ZIKA,708053156735770624,Mar 10 2016 22:13:22,United States,US,Washington,0,3251,'@BloodworksNW running low on blood due to growing impact of the Zika virus https//tco/zI5XvytgSq via @PSBJ #seattle #health #news',en,chasplund,50852352,en,Seattle WA,1062,1627,False,Jun 26 2009 01:00:38,Lifestyle + Travel Publicity @GreenRubino Contributor @TheGreenLaker Pop cultureist All opinions expressed are my own,True,8731,Central Time (US & Canada),-21600,False,0
ZIKA,708051579547598848,Mar 10 2016 22:07:06,United States,US,Kentucky,0,20,'@ryanlemond @KySportsRadio @ShannonTheDude Zika virus confirmed in Louisville!!!',da,billyr71,30897074,en,Taylorsville KY God's Country,52,115,False,Apr 13 2009 16:29:32,,True,1473,Eastern Time (US & Canada),-18000,False,0
ZIKA,708059386363650049,Mar 10 2016 22:38:07,United States,US,Michigan,0,183,'If I catch zika can I buy normal sized hats',en,skitchP,191265367,en,Livonia Michigan,860,197,False,Sep 16 2010 00:54:45,Great now what do I have as my twitter bio PCB saying I'm a weird guy skitch or Iott saying I'm a genius? @skitchP,True,50449,Eastern Time (US & Canada),-18000,False,0
ZIKA,708058421149474816,Mar 10 2016 22:34:17,United States,US,West Virginia,0,5693,'The bird flu The swine flu Ebola The Zika virus I ain’t got time for these scare tactics I’ve got a cock fight to focus on',en,astros45s,34141714,en,Parkersburg WV,830,1675,False,Apr 22 2009 02:09:03,Yes West Virginia is a state #WVU graduate Fan of the #Astros and #Redskins Season ticket holder for #CBJ Yams are good #Swiftie,True,8672,Eastern Time (US & Canada),-18000,False,0
ZIKA,708055695871123456,Mar 10 2016 22:23:27,United States,US,Washington,0,981,'Thank you @PSIimpact for hosting a timely discussion on #Zika Good discussion on #partnerships to combat the disease #GPW2016',en,JimAtState,26002076,en,Washington DC,1450,1350,False,Mar 23 2009 13:42:22,Innovation partnerships food security water and LGBT equality Director for Innovation US Department of State RT does not imply endorsement,True,1793,Eastern Time (US & Canada),-18000,False,0
ZIKA,708064126241628160,Mar 10 2016 22:56:57,United States,US,South Carolina,0,11158,'there are so many mosquitoes I'm going to get zika',en,ryan_xcx,291419292,en,ig ryannduran,1228,603,False,May 02 2011 00:14:41,Gemini Vegetarian ΔN scryan_duran,True,35857,Eastern Time (US & Canada),-18000,False,0
ZIKA,708071983137824769,Mar 10 2016 23:28:10,United States,US,Georgia,0,878,'Lying among the Trumpers is more contagious than the Zika virus @Olivianuzzi ya think? https//tco/yRuXQFi53Q',en,Paul_Caplan,209126668,en,Atlanta GA,240,553,False,Oct 28 2010 15:23:55,Veteran media maven in search of what's next Proud Cincinnatian Enjoys preparing new recipes travel and all music Frustrated writer chef musician,True,2350,None,None,False,0
ZIKA,708079069053648896,Mar 10 2016 23:56:20,United States,US,Colorado,0,1360,'153 travelassociated #Zika virus cases in US @ColoradoStateU Kading says at @RMInnosphere',en,maryguiden,518173490,en,Fort Collins CO,480,679,False,Mar 08 2012 03:47:41,Communications work by day at @ColoradoStateU former journo & music critic pop culture geek Born a Hoosier thoughts tweets my own,True,7965,Pacific Time (US & Canada),-28800,False,0
ZIKA,708078111280095232,Mar 10 2016 23:52:31,United States,US,Colorado,0,1360,'#Zika virus first isolated in 1947 @ColoradoStateU Kading @RMInnosphere',en,maryguiden,518173490,en,Fort Collins CO,480,679,False,Mar 08 2012 03:47:41,Communications work by day at @ColoradoStateU former journo & music critic pop culture geek Born a Hoosier thoughts tweets my own,True,7965,Pacific Time (US & Canada),-28800,False,0
ZIKA,708080790152683520,Mar 11 2016 00:03:10,United States,US,California,0,1296,'Breaking News Zika virus confirmed in SoCal Details 4pm @ABC7 https//tco/9gc177c8Ju',en,abc7davidono,105241361,en,Los Angeles,5559,1081,False,Jan 15 2010 20:03:27,@abc7 Eyewitness News Anchor,True,3311,Pacific Time (US & Canada),-28800,False,4
ZIKA,708089207172898817,Mar 11 2016 00:36:37,United States,US,South Carolina,0,1526,'Zika outbreak ‘The more we learn the worse things seem to get’ via @washingtonpost https//tco/A7GYoC9pY9',en,jaston9,19454145,en,Washington DC Greenville SC,272,587,False,Jan 24 2009 17:19:21,GWU Alum '09 Colonials Fan ΣΧ avid news media junkie fulltime baller I like to tweet what I find interesting and also with friends,True,13326,Eastern Time (US & Canada),-18000,False,0
ZIKA,708098919746707456,Mar 11 2016 01:15:12,United States,US,Kentucky,0,11415,'At least I don't have Zika https//tco/itTHBSHdEG',en,kaylaxrachel,97493659,en,The 502/740,1081,1568,False,Dec 17 2009 18:02:49,Bellarmine University Class of '16 Ohio State DPT Class of '19 Cat lover future physical therapist and Phi Mu sister,True,26365,Eastern Time (US & Canada),-18000,False,0
ZIKA,708098758714724352,Mar 11 2016 01:14:34,United States,US,Florida,0,2731,'Ontem trabalhei com um senhor americano q falou q só sabe 2 coisas do Brasil q a olimpíada vai ser lá e q temos o Zika vírus kkkk',pt,NinonOliveira,845809502,pt,Jupiter FL,252,213,False,Sep 25 2012 16:20:16,She's got a boyfriend anyway /,True,11661,Brasilia,-10800,False,0
ZIKA,708096346541203457,Mar 11 2016 01:04:59,United States,US,Connecticut,0,3185,'I saw my first mosquito of the year Warm weather is on its way! (Along with the zika virus)',en,melissa_behler,2426506334,en,,122,192,False,Apr 04 2014 02:22:11,,True,2043,None,None,False,1
ZIKA,708100600802766848,Mar 11 2016 01:21:53,United States,US,New York,0,30531,"'""Carly Fiorina and Ted Cruz are two of the most charming likable gracious people in politics"" Zika virus #GOPDebate'",en,jeremynewberger,17813513,en,NEW YORK,9385,5060,False,Dec 02 2008 17:59:34,Director ÉVOCATEUR THE MORTON DOWNEY JR MOVIE THE LINGUISTS THE ANTHROPOLOGIST Screenwriter TOXIC AVENGER V Tune in later for my #GOPDebate simulsnark,True,26359,Eastern Time (US & Canada),-18000,False,1
ZIKA,708114109561184256,Mar 11 2016 02:15:34,United States,US,Pennsylvania,0,2384,'Next month I'm heading to Argentina Uruguay and a quick stop in Chile but I think I already have zika #sick #dying #DeathBedTweet',en,MarkBarroner,253265671,en,Williamsburg PA,135,65,False,Feb 16 2011 22:09:02,,True,7743,Eastern Time (US & Canada),-18000,False,0
ZIKA,708117334666448897,Mar 11 2016 02:28:23,United States,US,Kentucky,0,4204,"'Bevin preparing for Zika Virus with ""education knowledge and forward thinking"" Guys he's resigning! #BevinSoLost https//tco/vWXXv7cnC4'",en,MollyOShah,15785309,en,,859,1323,False,Aug 09 2008 01:45:15,Parents for Social Justice mama teacher recovering attorney skeptic activist progressive intersectional feminist knitter #blacklivesmatter,True,4704,Quito,-18000,False,1
ZIKA,708124932677492738,Mar 11 2016 02:58:34,United States,US,New York,0,1038,'I pray to God we get a cure for the zika virus It affect my country Barbados and 40 other countries in the Caribbean Central America',en,KervonF,2309132063,en,Arverne,357,1194,False,Jan 28 2014 05:40:22,I am Bajan in NYC,True,329,None,None,False,0
ZIKA,708129834870968320,Mar 11 2016 03:18:03,United States,US,New York,0,9789,'Pregnant New York travel agent wellversed on airline rules about Zika cancels travel plans https//tco/HrbsoZaiFu via @pix11news',en,DrRobertGlatter,563691118,en,New York City,3412,3894,False,Apr 26 2012 12:35:39,ER MD Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https//tco/DdtPoE6r84) CoAuthor #TheFootballDecision @Amazon,True,15072,Atlantic Time (Canada),-14400,False,0
ZIKA,708127470340448256,Mar 11 2016 03:08:39,United States,US,New York,0,1038,'The zika virus started in 1947 in Uganda Africa But it wasn't wide spread until it hit Brazil 2 years ago',en,KervonF,2309132063,en,Arverne,357,1194,False,Jan 28 2014 05:40:22,I am Bajan in NYC,True,332,None,None,False,0
ZIKA,708126420774555648,Mar 11 2016 03:04:29,United States,US,New York,0,1038,'Countries and territories with local Zika transmission https//tco/rEaha8rFUL via @sharethis',en,KervonF,2309132063,en,Arverne,357,1194,False,Jan 28 2014 05:40:22,I am Bajan in NYC,True,332,None,None,False,0
ZIKA,708138441846820864,Mar 11 2016 03:52:15,United States,US,California,0,1117,'First Zika case in Orange County confirmed #California https//tco/rBVE0jCSH1',en,RobHopwood,97359743,en,Palm Springs CA,2506,2500,True,Dec 17 2009 04:09:31,I'm an online news producer & data analyst for the Desert Sun which is considered one of California's best newspapers,True,14016,Pacific Time (US & Canada),-28800,False,0
ZIKA,708147978272448512,Mar 11 2016 04:30:09,United States,US,Virginia,0,1934,'@TheArabSource that way to go use v Eco virus five they the most fast spreading as Zika Russian and Assad soldiers Cary virus home spreading',en,martdenn2,408111183,en,Norfolk VA,532,3069,False,Nov 09 2011 00:21:55,Bioweapon engineering studying biological weapon tech I love turkey presidence in love with chuck hagel defense department in love Thai boy and turkey boys bath,True,10018,None,None,False,0
ZIKA,708147560754651136,Mar 11 2016 04:28:29,United States,US,Virginia,0,1934,'@TheArabSource used chemical Ebola anthrax list of five spreading them Zika do fast attack by use Zika step eill@kil and wipe out them',en,martdenn2,408111183,en,Norfolk VA,532,3069,False,Nov 09 2011 00:21:55,Bioweapon engineering studying biological weapon tech I love turkey presidence in love with chuck hagel defense department in love Thai boy and turkey boys bath,True,10018,None,None,False,0
ZIKA,708153172796313601,Mar 11 2016 04:50:47,United States,US,Tennessee,0,11279,'What a fuck God someone give him Zika virus please https//tco/9CjxnUUAiW',en,garrett_vols,496236228,en,865/804,723,408,False,Feb 18 2012 19:06:56,ΦΣK ΞΔ University of Tennessee Knoxville anytime anywhere any altitude Logistics/SCM,True,35264,Atlantic Time (Canada),-14400,False,0
ZIKA,708152347743006720,Mar 11 2016 04:47:31,United States,US,Texas,0,277,'@Aaron_RS @MichaelBerrySho @DylanByers @MichelleFields They're too busy with Brazilian call girls #Zika',en,BoldFaceFacts,19069101,en,US,81,86,False,Jan 16 2009 14:47:06,Bold facts that are in your face,True,5044,Central Time (US & Canada),-21600,False,0
