Keyword,Id,CreatedAt,Country,Country_Code,Place,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,708334426875437056,Mar 11 2016 16:51:02,Brasil,BR,Ipatinga-Brasil,0,5879,'Mas que o Vei é zika ele é viu',pt,john_sr17,3042026420,pt,,162,110,False,Feb 26 2015 01:41:29,,True,6987,None,None,False,0
ZIKA,708340769816494081,Mar 11 2016 17:16:14,Brasil,BR,Santos-Brasil,0,272,'Q zika https//tco/9LG7uky073',und,Guivellosoh,621542070,pt,Litoral SP,197,386,False,Jun 29 2012 01:27:51,7,True,1814,Brasilia,-10800,False,0
ZIKA,708339615741022208,Mar 11 2016 17:11:39,United States,US,Elk Grove-CA,0,11981,'@Furiousnurse @mrkevinzen @webbery @star2000dancer @karentalford66 @SteerMark @selinasorrels @socalskywatch ZIKA GMO https//tco/UwwFbKYp7i',lt,Jerome09,22211042,en,Northern California,1071,431,False,Feb 28 2009 00:31:37,Enjoying Life Knowing More Metta Moments Love Nature Poetry Keeping it Simple!!,True,41486,Pacific Time (US & Canada),-28800,False,1
ZIKA,708339389492023296,Mar 11 2016 17:10:45,Brasil,BR,Sao Paulo-Brazil,0,19843,'Acho que to com zika virus',pt,gringushow,129606895,pt,Argentina,2097,1010,False,Apr 04 2010 21:35:19,Zona Norte $,True,82234,Brasilia,-10800,False,0
ZIKA,708338915493679105,Mar 11 2016 17:08:52,Honduras,HN,Honduras,0,595,'#Paraguay confirma primer caso de zika en el año https//tco/AU3gqD8cFq https//tco/i39rcxpeoG',es,hoy_mismo,78416471,es,Honduras,175812,1198,False,Sep 29 2009 21:06:30,Nuestras emisiones Primera Edición 10 am Al Día 12 md Avances informativos 5 y 6 pm Noticiero Estelar 7 pm https//tco/kXZEQcA8hL En Periscope,True,147440,Central America,-21600,False,1
ZIKA,708338648572420096,Mar 11 2016 17:07:48,United Kingdom,GB,London-England,0,178,'Transport workers here's how to avoid the #Zika virus https//tco/lbTsRZ6gv9',en,ITFglobalunion,61825122,en,Global,4705,560,False,Jul 31 2009 17:34:10,An international trade union federation of transport workers' unions representing over 45 million workers worldwide A global union federation,True,11537,London,0,False,1
ZIKA,708338509858410496,Mar 11 2016 17:07:15,Brasil,BR,Mogi das Cruzes-Brasil,0,5746,'Doente nois não ta mas é uma zika atrás da outra nessa vida',pt,saraapossar,308150286,pt,Mogi das Cruzes São Paulo,1403,660,False,May 30 2011 22:33:12,Não é sorte é Deus,True,8749,Mid-Atlantic,-7200,False,0
ZIKA,708338294568960001,Mar 11 2016 17:06:24,United Kingdom,GB,London-England,0,178,'Zika advice for transport workers https//tco/lbTsRZ6gv9 #zika',en,ITFglobalunion,61825122,en,Global,4705,560,False,Jul 31 2009 17:34:10,An international trade union federation of transport workers' unions representing over 45 million workers worldwide A global union federation,True,11537,London,0,False,1
ZIKA,708333567890296832,Mar 11 2016 16:47:37,United States,US,Washington-DC,0,192,'From @BPC_Bipartisan #Zika panel key to pandemic prevention is understanding local culture and context in communication efforts',en,RNguyenMed,254147170,en,CA,929,633,False,Feb 18 2011 18:08:10,Osteopathic Medical Student #meded #healthpolicy,True,1636,Pacific Time (US & Canada),-28800,False,0
ZIKA,708333379440263170,Mar 11 2016 16:46:52,Brasil,BR,Porto Alegre-Brazil,0,2108,'A gripe me pegou n to acreditando nisso!!! É mta zika',pt,anaberthier_,516756029,pt,porto alegre rs,467,333,False,Mar 06 2012 18:24:40,,True,12029,Brasilia,-10800,False,0
ZIKA,708346537953370113,Mar 11 2016 17:39:09,Ecuador,EC,Ecuador,0,817,'Labor comunitaria con @GADSucua @EducacionZ6_Ec y @PoliciaEcuador para prevenir Dengue Chikungunya y Zika#Logroño https//tco/lhbBBravG3',und,Salud_CZ6,410956276,es,Ecuador,4503,1252,False,Nov 12 2011 20:11:04,Cuenta oficial de la Coordinación Zonal 6 – #SALUD (#Azuay #Cañar #MoronaSantiago),True,7545,Quito,-18000,False,0
ZIKA,708346512380665856,Mar 11 2016 17:39:03,Brasil,BR,Sao Paulo-Brazil,0,2653,'gente esquece a dengue esquece o zika a nova epidemia é compartilhar o video do ganso driblando',pt,d_peterlevitz,60913847,en,São Paulo,120,287,False,Jul 28 2009 14:14:38,(hard to find),True,4748,Santiago,-10800,False,0
ZIKA,708346501009948672,Mar 11 2016 17:39:00,Paraguay,PY,Central-Paraguay,0,1683,'Va dengue con su nueva novia y chicunguya celosa le grita ¡I porã nde zika!',es,Marili_Fleitas,1514885184,es,Oficializado por Twitter,1502,1498,False,Jun 14 2013 01:08:10,•Dios ante todo ♡ •15 years •Deportista♥ •Cerro de Mi vida♥ •The Walking Dead ✨ {La vida no tiene que ser perfecta para vivirla},True,3721,Brasilia,-10800,False,0
ZIKA,708345874829742080,Mar 11 2016 17:36:31,Paraguay,PY,Paraguay,0,853,'📞La paciente ya está bien dice Dra Águeda Cabello sobre mujer embarazada con #Zika #Latitud25 #730AM',es,ABCCardinal,218488955,es,Paraguay,106492,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67871,Santiago,-10800,False,0
ZIKA,708345684966121472,Mar 11 2016 17:35:46,Paraguay,PY,Paraguay,0,853,'📞#Zika La mujer de 32 años de edad vive en Asunción y actualmente está bajo cuidado médico #Latitud25 #730AM',es,ABCCardinal,218488955,es,Paraguay,106492,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67871,Santiago,-10800,False,2
ZIKA,708345268396269568,Mar 11 2016 17:34:07,Paraguay,PY,Paraguay,0,853,'📞Dra Águeda Cabello directora de Vigilancia de la Salud del @msaludpy sobre primer caso de #zika en Paraguay en una mujer embarazada',es,ABCCardinal,218488955,es,Paraguay,106492,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67871,Santiago,-10800,False,0
ZIKA,708344605171851264,Mar 11 2016 17:31:28,United States,US,Fort Collins-CO,0,457,'NPR’s Jason Beaubien talks Ebola Zika March 22 https//tco/E25LwNeKPl @CSUAfricaCenter',und,SOGES_CSU,42950781,en,Fort Collins CO,1750,1452,False,May 27 2009 19:19:00,The School of Global Environmental Sustainability is an umbrella organization encompassing all sustainability education and research at @ColoradoStateU,True,1900,Mountain Time (US & Canada),-25200,False,1
ZIKA,708344150282924032,Mar 11 2016 17:29:40,United States,US,Syracuse-NY,0,4419,"'""The Zika virus is from all the immigrants"" WHAT DO YOU THINK AMERICA WAS BUILT FROM!?! IMMIGRANTS!! Not ""natural born Americans"" 🖕🏻🖕🏻🖕🏻'",en,miny1282,158846512,en,Wherever life takes me,232,858,False,Jun 23 2010 20:27:40,Just to warn you I'm psycho Instagram amymind Snapchat miny1282,True,4369,Quito,-18000,False,0
ZIKA,708344144217956353,Mar 11 2016 17:29:39,United States,US,Hilliard-OH,0,3554,'@ABC Ebola + Climate Change = Zika Beware Problem created by same people who offer to solve it It's Elite Extortion for Personal Profit!',en,FergOSU,373730900,en,NY/NJ,842,967,False,Sep 15 2011 03:16:57,Global Biz Professional,True,15473,Pacific Time (US & Canada),-28800,False,0
ZIKA,708343961895591937,Mar 11 2016 17:28:55,Panama,PA,Panama,0,2,'@JDiazMINSA cuando ban a empesar las jiras medicas com las empresas privadas para apollar contra el zika',es,9d623b8504ee49a,3297979644,es,,8,14,False,Jul 27 2015 15:56:53,Que Dios le de Salud a mi Hija y la bendiga siempre,True,24,None,None,False,0
ZIKA,708343472512753664,Mar 11 2016 17:26:58,Paraguay,PY,Paraguay,0,1089,'Confirman 1° caso una Embarazada con Zika en ASUNCIÓN Ella está bajo vigilancia ¿Pensaron que nunca llegaría acá? https//tco/OTIIdFNmjQ',es,Ferbogarinpy,324411816,es,Asuncion Paraguay,659,441,False,Jun 26 2011 15:31:41,#NoticieroUnicanal / #LMU / #COCPY,True,3355,Atlantic Time (Canada),-14400,False,0
ZIKA,708343447929921537,Mar 11 2016 17:26:53,Ecuador,EC,Ecuador,0,817,"'""Las llantas son criaderos ideales de mosquitos por lo que es importante eliminarlos"" #Prevención Zika #Logroño https//tco/F2kjFmJCgv'",es,Salud_CZ6,410956276,es,Ecuador,4503,1252,False,Nov 12 2011 20:11:04,Cuenta oficial de la Coordinación Zonal 6 – #SALUD (#Azuay #Cañar #MoronaSantiago),True,7545,Quito,-18000,False,3
ZIKA,708342512818233344,Mar 11 2016 17:23:10,United Kingdom,GB,Middleton-England,0,1114,'@Zakydooda thankyou zak at this rate i'll probably get zika or some crap &lt3',en,HarryTheFrancis,2437191894,en-gb,Manchester UK Europe Earth,122,384,False,Apr 10 2014 15:49:41,#MammothLivesMatter | Duoless | #HolesNotPoles,True,3652,None,None,False,0
ZIKA,708351508820135936,Mar 11 2016 17:58:54,Paraguay,PY,Asuncion-Paraguay,0,1018,'[INFOGRAFÍA ANIMADA] Todo lo que tenés que saber del virus del zika y su expansión mundial https//tco/qaeOcHLztz https//tco/qtvxr1GlLa',es,abcdigital,28191953,es,Asunción Paraguay,482793,131,False,Apr 01 2009 20:49:43,El diario digital con mayor cantidad de visitas en Paraguay http//tco/DvBBZnNCLv http//tco/KRi0WEyhXH Snapchat abcdigital APP http//tco/XoEiCVWeTy,True,100203,Santiago,-10800,False,0
ZIKA,708351228380631041,Mar 11 2016 17:57:48,Brasil,BR,Brasília-Brazil,0,24269,'Óbvio que tinha que rolar alguma zika comigo',pt,ifyouseekblah,204337968,pt,,606,296,False,Oct 18 2010 13:42:48,intelectual só que burra,True,75442,Brasilia,-10800,False,0
ZIKA,708350974042218496,Mar 11 2016 17:56:47,Brasil,BR,Santana do Matos-Brasil,0,14606,'#OMundoSeriaMelhorSe o ministério da saúde conseguisse combater o aedes aegypti acabando de vez com a dengue o chikungunya e a zika',pt,alberanyalves,1563294810,pt,Santana do Matos RN Brasil,14124,14191,False,Jul 02 2013 14:27:51,#CORINTHIANO #Fanson #TimBETAlab @ClubeFollowBack — Aqui só existe o bem Se vc me deseja o mal eu te desejo amor (Sigo todos de volta! Unfollow = Unfollow!),True,31713,Brasilia,-10800,False,0
ZIKA,708350548987269120,Mar 11 2016 17:55:06,Costa Rica,CR,Costa Rica,0,4,'@Cdc Nunca una enfermedad transmitida por mosquitos causó tales defectos congénitos #zika https//tco/75kzmLTu4M',es,edgarod,66927380,es,San José Costa Rica,728,545,False,Aug 19 2009 06:10:47,Physician Researcher Editor Scientist Social Entrepreneur Innovative Health #MedicalInformatics /#eHealth/#mHealth/#TranslationalNutrition,True,1265,Central America,-21600,False,0
ZIKA,708350492766826496,Mar 11 2016 17:54:52,Brasil,BR,Leme-Brasil,0,8271,'essa é zika memo',pt,ForaDo_Comum,133049188,pt,Leme ~ São Paulo,1156,555,False,Apr 14 2010 22:08:10,liga noiz se tá com noiz se tá por noiz ! ♬ ✌ snap forado_comum,True,33844,Brasilia,-10800,False,0
ZIKA,708350007959748608,Mar 11 2016 17:52:57,Brasil,BR,São Luís-Brazil,0,798,'Não foi macumba me jogaram uma tal de Zika Pqp',pt,E_Nonsense,59758501,pt,,204,222,False,Jul 24 2009 11:36:36,Eu tenho um coração e tenho ideais eu gosto de cinema e de coisas naturais e penso sempre em sexo,True,12403,Santiago,-10800,False,0
ZIKA,708349706657734656,Mar 11 2016 17:51:45,Italia,IT,Rome-Lazio,0,695,'The more we learn about #Zika in pregnancy the more concerned we are Anthony Fauci @CDCgov https//tco/rfR1Hlx2zi https//tco/XFyCOurO74',en,lucadf,24392309,en,Rome Italy,572,410,False,Mar 14 2009 16:38:01,@pensieroit & @think2it + chair Associazione Alessandro Liberati Italian Cochrane Network,True,3086,Greenland,-10800,False,0
ZIKA,708349680653049856,Mar 11 2016 17:51:39,Brasil,BR,Porto Alegre-Brazil,0,1522,'@dilmabr Renuncía que é melhor pra saúde olha a zika do câncervai curtir a família que ainda dá tempo#ForaDilma #ForaPT',pt,Dianinhaa_Ma,1586574116,pt,Porto Alegre RS Brasil,329,413,False,Jul 11 2013 19:03:20,adoro pizza mar bar amar beijar ajoelhar e rezar,True,4031,None,None,False,0
ZIKA,708349389287374848,Mar 11 2016 17:50:29,Brasil,BR,Rio de Janeiro-Brazil,0,904,'Gente é muito ruim essa zika',pt,Wess_Le,42117622,pt,Rio de Janeiro,512,201,False,May 23 2009 23:16:19,O único tuiteiro fiel nesse microblog,True,53436,Brasilia,-10800,False,0
ZIKA,708349310354771968,Mar 11 2016 17:50:10,Brasil,BR,Manaus-Brazil,0,12,'Ex não é Aedes Aegypti mas só dá zika!',pt,ricardoliborio2,704250080027607040,pt,,27,52,False,Feb 29 2016 10:21:18,,True,38,Pacific Time (US & Canada),-28800,False,0
ZIKA,708348028227350528,Mar 11 2016 17:45:05,Ecuador,EC,Ecuador,0,817,'Labor comunitaria con GAD #Logroño @EducacionZ6_Ec y @PoliciaEcuador para prevenir Dengue Chikungunya y Zika https//tco/XIpALmcexe',es,Salud_CZ6,410956276,es,Ecuador,4503,1252,False,Nov 12 2011 20:11:04,Cuenta oficial de la Coordinación Zonal 6 – #SALUD (#Azuay #Cañar #MoronaSantiago),True,7545,Quito,-18000,False,5
ZIKA,708347671334019072,Mar 11 2016 17:43:39,Brasil,BR,Rio de Janeiro-Brazil,0,388,'@luanylima_crf da minha vai ser Deleona Zika Martins',pt,caralhobruubs,1694981724,pt,021,484,100,False,Aug 23 2013 23:14:46,05/07 ❤,True,25607,Brasilia,-10800,False,1
ZIKA,708347206064074753,Mar 11 2016 17:41:49,Ecuador,EC,Ecuador,0,1297,'Aumenta a 71 el número de casos del virus Zika en Ecuador https//tco/bZiq6v5gCi',es,fmmundo,93080377,es,Quito Ecuador 981 Fm,28306,2743,False,Nov 28 2009 00:17:32,La estación de radio más completa del Ecuador Música e información permanente 24 horas al día! Quito 981 Cambia tu mundo! Dirigida por @cdaponce,True,107058,Central Time (US & Canada),-21600,False,0
ZIKA,708346800802041856,Mar 11 2016 17:40:12,Brasil,BR,Barueri-Brasil,0,29591,'@doispi era logo zika virus',und,emerxx_,333499359,pt,,1294,502,False,Jul 11 2011 16:49:09,you're so much more to me than you think,True,131630,Greenland,-10800,False,0
ZIKA,708356555964424192,Mar 11 2016 18:18:58,México,MX,Apizaco-Tlaxcala,0,2,'#Tlaxcala Se une Gobierno a Jornada Nacional de Lucha contra el Zika Dengue y Chikungunya https//tco/YkXC4Yq2FQ https//tco/iDg00vHyxx',es,lineadecontrast,2308700155,es,,791,416,False,Jan 24 2014 17:22:59,Nace como una nueva alternativa periodística digital cuyo único propósito será el de informar veraz objetiva y profesionalmente sobre el acontecer diario,True,16840,Central Time (US & Canada),-21600,False,0
ZIKA,708361359163981824,Mar 11 2016 18:38:03,México,MX,Juárez-Chihuahua,0,1364,'Liberan mosquitos modificados para combatir al zika https//tco/qEymzhEWCe #NetNoticiasMx https//tco/g2ElmqGTHO',es,netnoticiasmx,63848991,es,Cd Juarez / Chih,4744,2075,False,Aug 07 2009 23:05:40,Net Información Total Multimedia,True,105485,Mexico City,-21600,False,0
ZIKA,708360551596953601,Mar 11 2016 18:34:50,United Kingdom,GB,United Kingdom,0,2083,'Zika Tetracycline Have tests been made on any links between 'IF ANY' omitted side effects/skin',en,TSJenaHoneysnow,1114580707,en,London,168495,204,False,Jan 23 2013 14:59:08,https//tco/vGwd6CDHEb,True,6530,Amsterdam,3600,False,0
ZIKA,708358694677909505,Mar 11 2016 18:27:28,United States,US,Decatur-GA,0,5112,'@10NewsHunt I thought I had Zika but turned out just to be a cold',en,ShaneDeitertCNN,15369566,en,ÜT 347077549238423,5005,5340,True,Jul 09 2008 19:53:10,CNN Regional Assignment Editor for Affiliate Content Center These views are solely my own and not my employer retweets are not endorsements,True,26408,Eastern Time (US & Canada),-18000,False,0
ZIKA,708358568534261760,Mar 11 2016 18:26:58,Brasil,BR,Jundiaí-Brasil,0,1295,'chaves é zika p caraio',pt,victorchene,70552220,pt,Jundiaí,1272,558,False,Sep 01 2009 00:50:45,vamo usa droga sim quanto mais longe da realidade melhor || SCCP ⚫⚪,True,84208,International Date Line West,-39600,False,1
ZIKA,708357909676163074,Mar 11 2016 18:24:20,Brasil,BR,Passos-Brasil,0,2637,'O ser humano aguenta crise econômica guerras zika vírus etc mas quando toca better together do Jack Johnson https//tco/0h6sG3WUyD',pt,hugogleven,53469502,pt,Goiás feat Minas,607,487,False,Jul 03 2009 19:06:59,miga seje menas,True,80625,Brasilia,-10800,False,0
ZIKA,708357525301760000,Mar 11 2016 18:22:49,Argentina,AR,Ciudad Autónoma de Buenos Aires-Argentina,0,861,'la de matematica se la pasa faltando la quiero espero q tenga zika',es,camilamylight,2790982400,es,,2511,2250,False,Sep 05 2014 02:11:16,me gustan las tostadas,True,9631,Santiago,-10800,False,0
ZIKA,708357231725641728,Mar 11 2016 18:21:39,Brasil,BR,Gravataí-Brasil,0,325,''Zika vírus é transmitido pelo beijo' Quem vai beijar um mosquito cara',pt,OpsSkay,2391076742,pt,Snap iagny_iscaiany,543,729,False,Mar 15 2014 14:03:27,Faça sexo amor dói @SCInternacional,True,3503,Kabul,16200,False,0
ZIKA,708366209616445440,Mar 11 2016 18:57:19,México,MX,Xalapa-Veracruz de Ignacio de la Llave,0,4960,'#Internacional Primer caso de embarazada con #zika en #Paraguay https//tco/eLEY5QMS9g #Xalapa #Veracruz #Mexico https//tco/FmSvaHoKSQ',es,radiover,60700118,es,Xalapa Veracruz,4772,49,False,Jul 27 2009 20:25:53,Somos un canal de comunicación abierto al mundo desde Xalapa en Veracruz Aquí encuentras manifestaciones de entretenimiento cultura arte e información,True,291956,Mexico City,-21600,False,14
ZIKA,708366204432457728,Mar 11 2016 18:57:18,Argentina,AR,Tigre-Argentina,0,394,'construir la ciudadania entonces yo dije lo del zika y brisa me dice que dices si ni lo junas al zika y yo le digo obviamente que voy a +',es,vigevaniesgay,3004526807,es,el orto de juanpa,419,172,False,Jan 29 2015 23:14:26,ahy va mi yor,True,6040,Atlantic Time (Canada),-14400,False,0
ZIKA,708365963750584320,Mar 11 2016 18:56:21,Guatemala,GT,Guatemala,0,3,'#SALUD Confirman el primer caso de zika en una mujer embarazada en Paraguay Vía @CNNEE https//tco/wFUQdzmU1N',es,RadioPuntoGT,299809292,es,Guatemala,70584,0,False,May 16 2011 18:20:43,Somos un medio con noticias deportes y temas de interés Transmitiendo desde Guatemala para todo el país y el mundo,True,100466,Central Time (US & Canada),-21600,False,0
ZIKA,708365130023751681,Mar 11 2016 18:53:02,Brasil,BR,Alvorada-Brasil,0,3995,'Qdo eu acho q a zika chegou ao fim eu descubro q da p ir mais fundo',pt,__laissoares,61128975,pt,Alvorada Rio Grande do Sul,537,493,False,Jul 29 2009 06:09:34,Snap laix_94,True,62061,Brasilia,-10800,False,0
ZIKA,708364827287224320,Mar 11 2016 18:51:50,Nicaragua,NI,Nicaragua,0,1206,'Cra Rosario informa que #Nicaragua registra hoy 110 casos de afectados con el virus del #Zika',es,nuevaya,139866115,es,Nicaragua,34057,350,False,May 03 2010 22:34:44,Nicaragua | Noticias https//tco/1b3NciiUJr https//tco/KUH9orWPID sucesos deportesfarandulaentretenimientosalud,True,114594,Central America,-21600,False,0
ZIKA,708364335224135680,Mar 11 2016 18:49:52,United States,US,United States,0,2083,'Zika Can a gm emit a signal to non gm or require to locate sources of pre program food in sweat/touch/emissions/contact/ of tetracycline',en,TSJenaHoneysnow,1114580707,en,London,168495,204,False,Jan 23 2013 14:59:08,https//tco/vGwd6CDHEb,True,6531,Amsterdam,3600,False,0
ZIKA,708364080654864384,Mar 11 2016 18:48:52,México,MX,Iztapalapa-Distrito Federal,0,76,'#VirusZika Zika también podría afectar cerebro adulto advierten https//tco/ZaqT7uakBq https//tco/9f6LCQ7pa2',es,HRAEIxtapaluca,633890374,es,Ixtapaluca Estado de México,1031,199,False,Jul 12 2012 17:07:51,Excelencia Médica al Servicio de México,True,46860,Mexico City,-21600,False,0
ZIKA,708363924660477952,Mar 11 2016 18:48:15,Paraguay,PY,Asuncion-Paraguay,0,1019,'¿Estás embarazada? Chequeá estas recomendaciones de la OMS https//tco/C1VNXmucY0 #Zika https//tco/5UmR98RxhB',es,abcdigital,28191953,es,Asunción Paraguay,482817,131,False,Apr 01 2009 20:49:43,El diario digital con mayor cantidad de visitas en Paraguay http//tco/DvBBZnNCLv http//tco/KRi0WEyhXH Snapchat abcdigital APP http//tco/XoEiCVWeTy,True,100209,Santiago,-10800,False,4
ZIKA,708371811684130816,Mar 11 2016 19:19:35,Honduras,HN,Honduras,0,1458,'El zika y JOH nos tienen jodidos',es,Fily_sz,134956507,es,Honduras!,466,212,False,Apr 19 2010 23:23:28,Unah Futuro Ingeniero/ Real Madrid SC fily_sz,True,5934,Mountain Time (US & Canada),-25200,False,0
ZIKA,708371787214626816,Mar 11 2016 19:19:29,Venezuela,VE,Venezuela,0,6812,'me pica todo el cuerpo ( zika hijo e puta',es,EliezerSalon14,2260822003,es,BarquisimetoVenezuela,19373,1896,False,Dec 24 2013 23:51:22,Planeando mi futuro,True,76908,None,None,False,0
ZIKA,708371368056848384,Mar 11 2016 19:17:49,Colombia,CO,Barranquilla-Colombia,0,13167,'@Tatarbls con el zika con el zikario de por la casa',es,Cecil_ArturoM,2556755285,es,,721,614,False,May 21 2014 03:20:16,No se que mierda poner ~23♥,True,18672,Central Time (US & Canada),-21600,False,0
ZIKA,708370676571357184,Mar 11 2016 19:15:04,Colombia,CO,Barranquilla-Colombia,0,13167,'@Tatarbls jajajajjajajajajjaajjajajajajajaja nombe tome yo con el zika',es,Cecil_ArturoM,2556755285,es,,721,614,False,May 21 2014 03:20:16,No se que mierda poner ~23♥,True,18672,Central Time (US & Canada),-21600,False,0
ZIKA,708362532281585664,Mar 11 2016 18:42:43,Paraguay,PY,Asuncion-Paraguay,0,1019,'Harán un seguimiento de la embarazada con zika https//tco/XEl3dZ1YYv',es,abcdigital,28191953,es,Asunción Paraguay,482820,131,False,Apr 01 2009 20:49:43,El diario digital con mayor cantidad de visitas en Paraguay http//tco/DvBBZnNCLv http//tco/KRi0WEyhXH Snapchat abcdigital APP http//tco/XoEiCVWeTy,True,100210,Santiago,-10800,False,2
ZIKA,708361949168345088,Mar 11 2016 18:40:24,México,MX,Iztapalapa-Distrito Federal,0,76,'#VirusZika México utiliza pez como estrategia para combatir el zika https//tco/7qCBYNADVm https//tco/7E9xP8iYR3',es,HRAEIxtapaluca,633890374,es,Ixtapaluca Estado de México,1030,199,False,Jul 12 2012 17:07:51,Excelencia Médica al Servicio de México,True,46880,Mexico City,-21600,False,0
ZIKA,708376192055959552,Mar 11 2016 19:36:59,Paraguay,PY,Paraguay,0,855,"'#Zika ""No tenemos aún un área con una enorme concentración de casos confirmados"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106508,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67912,Santiago,-10800,False,1
ZIKA,708376093888217089,Mar 11 2016 19:36:36,Paraguay,PY,Paraguay,0,855,"'#Zika ""Una recomendación para todas las embarazadas es no ir a zonas con alta circulación viral"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106508,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67912,Santiago,-10800,False,1
ZIKA,708375793454485510,Mar 11 2016 19:35:24,United States,US,Cambridge-MA,0,11424,'Educar al pueblo sobre le mosquito y el zika (se está haciendo) Y que lleguen chavos /',es,MinistroCiencia,465973960,en,Perreando por un PR mejor,1267,309,False,Jan 16 2012 22:55:38,Ministro de Ciencias de Puerto Rico Triunfador de la vida En el exilio Cerca de Cambridge El LSD era puro,True,58746,Eastern Time (US & Canada),-18000,False,0
ZIKA,708375508203864064,Mar 11 2016 19:34:16,United States,US,Kent-OH,0,218,'@jnasr Just sent Acer a Business inquiry Seeking a firm to spearhead New Media Fundraising for Victims' Advocacy and Zika Mission work Pax',en,mzw007,2212753740,en,| New Paradigm Refugee Camps |,766,2502,False,Nov 24 2013 16:42:53,Mission Disaster Relief | Crime Victims' Advocacy | @mzw007Archives | Choctaw/Chickasaw | Ich Liebe Jürgen Todenhöfer! | British,True,65249,Pacific Time (US & Canada),-28800,False,0
ZIKA,708374877607227392,Mar 11 2016 19:31:46,Paraguay,PY,Paraguay,0,855,"'#Zika ""Vamos a hacer un seguimiento muy cercano del caso de la embarazada no va a estar aislada"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106508,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67912,Santiago,-10800,False,2
ZIKA,708374665962520576,Mar 11 2016 19:30:55,México,MX,Miguel Hidalgo-Distrito Federal,0,2134,'#SabíasQue #Zika #PrevenirEsVivir https//tco/kFsSDdakvf',und,CruzRoja_MX,114080569,es,México,76979,575,False,Feb 14 2010 02:22:33,Sitio oficial de twitter de Cruz Roja Mexicana IAP desde 1910 al servicio de la sociedad,True,6372,Mexico City,-21600,False,2
ZIKA,708374380359852032,Mar 11 2016 19:29:47,Paraguay,PY,Paraguay,0,855,"'#Zika ""El de la embarazada es el séptimo caso confirmado en el país"" Nicolás Aguayo de @SenepaParaguay #730AM'",es,ABCCardinal,218488955,es,Paraguay,106508,622,False,Nov 22 2010 13:52:05,La radio más potente del país Noticias deportes debate y la mejor música paraguaya En el aire desde 1991 ☎ 41 51 730 0972 730 730,True,67912,Santiago,-10800,False,1
ZIKA,708373045757517824,Mar 11 2016 19:24:29,Brasil,BR,Mesquita-Brasil,0,3328,'essa zika ta acabando comigo',pt,QueilaMiranda,523549236,pt,,678,277,False,Mar 13 2012 18:48:25,snap laquei,True,29248,Mid-Atlantic,-7200,False,0
ZIKA,708381904844820481,Mar 11 2016 19:59:41,El Salvador,SV,El Salvador,0,911,'#InterDLP #Honduras confirma primera muerte por GuillainBarré padecimiento asociado al #zika https//tco/Eri2uzuYmX',es,DIARIOLAPAGINA,20819168,es,El Salvador,158899,1806,False,Feb 13 2009 23:57:23,Más rápido y veraz,True,143996,Central America,-21600,False,0
ZIKA,708380680804290563,Mar 11 2016 19:54:50,Brasil,BR,São Gonçalo-Brasil,0,797,'Parece time de futebol zika dengue e chychogunha(sla como escreve)',pt,jooohnzinhooo,1928758064,pt,,246,190,False,Oct 03 2013 00:46:15,Paz de Jaah ✌ Insta@joohnzinhoo 19 anos FACEBOOK John Marcos,True,960,None,None,False,0
ZIKA,708380674424762368,Mar 11 2016 19:54:48,United States,US,Dayton-OH,0,15,'Talked to awesome Doctors about the 1st confirmed case of Zika in Montgomery County this… https//tco/181PYhHFCX',en,NatashaW2245,2717242381,en,,110,41,False,Aug 08 2014 14:28:40,,True,195,Eastern Time (US & Canada),-18000,False,0
ZIKA,708379994829889536,Mar 11 2016 19:52:06,United States,US,Santa Ana-CA,0,51645,'first case of Zika virus in OC',en,jaguarpaw___,20820932,en,Orange County California,750,649,False,Feb 14 2009 00:28:10,~❁HerbalRelief☤ ☯ChillVibes☼ 23 years Taurus ♉ ♥️09/30/09♥️,True,32968,Pacific Time (US & Canada),-28800,False,0
